Order_ID,Customer,Product_ID,Destination_Port,Unit_quantity,Weight,decision_space_size,decision_space_plants,decision
1447228701,V5555_33,1682805,PORT09,264,0.601404824,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447187892,V5555_33,1682805,PORT09,281,0.17182995,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447191301,V5555_33,1682805,PORT09,325,0.515489849,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447227193,V5555_33,1682805,PORT09,449,10.73937185,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447147915,V5555_33,1682805,PORT09,295,0.601404824,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447173874,V5555_33,1682805,PORT09,283,0.859149748,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447163979,V5555_33,1682805,PORT09,284,3.694343916,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447206419,V5555_33,1682805,PORT09,256,0.859149748,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447167257,V5555_33,1682805,PORT09,254,0.515489849,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447221860,V5555_33,1682805,PORT09,336,3.780258891,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447182266,V5555_33,1682805,PORT09,286,0.859149748,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447258968,V5555_33,1682757,PORT09,358,7.266636591,3,['PLANT02' 'PLANT03' 'PLANT11'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447182267,V5555_33,1682757,PORT09,267,0.835245585,3,['PLANT02' 'PLANT03' 'PLANT11'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447225248,V5555_33,1682757,PORT09,266,1.002294702,3,['PLANT02' 'PLANT03' 'PLANT11'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447258861,V5555_33,1682757,PORT09,270,1.67049117,3,['PLANT02' 'PLANT03' 'PLANT11'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447147916,V5555_33,1682757,PORT09,362,3.257457782,3,['PLANT02' 'PLANT03' 'PLANT11'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447173358,V5555_33,1682793,PORT09,293,1.753798606,3,['PLANT02' 'PLANT03' 'PLANT11'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447221952,V5555_33,1682793,PORT09,301,0.404722755,3,['PLANT02' 'PLANT03' 'PLANT11'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447222998,V5555_33,1682754,PORT09,360,2.601865031,2,['PLANT02' 'PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447203029,V5555_33,1682754,PORT09,308,0.063460123,2,['PLANT02' 'PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447225247,V5555_33,1682754,PORT09,257,1.078822086,2,['PLANT02' 'PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447407451,V5555_33,1682754,PORT09,279,0.063460123,2,['PLANT02' 'PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447258860,V5555_33,1682754,PORT09,305,0.380760736,2,['PLANT02' 'PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447404686,V5555_33,1682754,PORT09,283,0.761521472,2,['PLANT02' 'PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447364454,V5555_33,1682754,PORT09,335,0.126920245,2,['PLANT02' 'PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447246608,V5555_33,1682754,PORT09,242,0.126920245,2,['PLANT02' 'PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447152365,V5555_33,1677891,PORT09,1037,2.493573685,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447213236,V5555_33,1677891,PORT09,2990,8.955699655,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447168872,V5555_33,1677891,PORT09,1697,4.762262741,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447327936,V5555_33,1677891,PORT09,1584,4.252965198,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447327937,V5555_33,1677891,PORT09,3299,9.921380711,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447273034,V5555_33,1677891,PORT09,1939,5.347624203,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447306531,V5555_33,1677891,PORT09,1874,5.245103269,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447306522,V5555_33,1677891,PORT09,1520,3.942095269,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447350246,V5555_33,1677891,PORT09,3143,9.431925929,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447350251,V5555_33,1677891,PORT09,3112,9.22,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447286380,V5555_33,1677891,PORT09,2059,5.48,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447269404,V5555_33,1677891,PORT09,2533,6.46,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447137092,V5555_33,1677891,PORT09,2650,6.9,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447189310,V5555_33,1677891,PORT09,6583,18.4,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447152366,V5555_33,1677891,PORT09,2803,7,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447220740,V5555_33,1672676,PORT09,333,1.914240639,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447346501,V5555_33,1677889,PORT09,362,0.40481137,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447174692,V555555_24,1667817,PORT09,1052,11.79572016,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447195864,V555555_24,1667817,PORT09,1387,18.5,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447162159,V555555_24,1658528,PORT09,250,0.143318435,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447143919,V555555_24,1699424,PORT09,302,0.916342347,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447314127,V555555_24,1699424,PORT09,286,1.832684695,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447260245,V555555_24,1701406,PORT09,319,5.006677427,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447311664,V555555_24,1701406,PORT09,337,0.385129033,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447260246,V555555_24,1701405,PORT09,413,15.03125692,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447206049,V555555_24,1678648,PORT09,421,1.462970094,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447283592,V555555_24,1678648,PORT09,462,2.925940188,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447133055,V555555_24,1678648,PORT09,356,1.462970094,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447389054,V555555_24,1678648,PORT09,388,1.462970094,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447356010,V555555_24,1675615,PORT09,374,0.796083282,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447418569,V555555_24,1675615,PORT09,831,4.511138599,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447292186,V555555_24,1675615,PORT09,1476,9.96,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447281075,V555555_24,1675654,PORT09,266,0.189031032,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447418576,V555555_24,1675655,PORT09,1258,8.96,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447292185,V555555_24,1675655,PORT09,1267,8.82,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447174690,V555555_24,1675655,PORT09,1253,8.78,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447312663,V555555_24,1695346,PORT09,377,0.383191437,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447406924,V555555_24,1695346,PORT09,442,0.766382873,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447401973,V555555_24,1695346,PORT09,369,0.229914862,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447281001,V555555_24,1679638,PORT09,1086,2.874412737,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447367415,V555555_24,1679638,PORT09,1265,3.381662044,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447377769,V555555_24,1679638,PORT09,1119,2.935282654,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447367414,V555555_24,1679638,PORT09,1247,3.381662044,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447377768,V555555_24,1679638,PORT09,1306,3.381662044,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447281073,V555555_24,1679638,PORT09,752,1.690831022,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447141983,V555555_24,1679638,PORT09,3237,7.22,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447174694,V555555_24,1679638,PORT09,2233,4.28,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447292187,V555555_24,1668608,PORT09,803,11.28,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447280991,V555555_24,1651302,PORT09,446,1.32792088,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447377767,V555555_24,1651302,PORT09,649,2.65584176,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447377766,V555555_24,1651302,PORT09,777,3.12,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447356012,V555555_24,1651302,PORT09,830,3.08,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447418577,V555555_24,1651302,PORT09,1450,4.54,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447334922,V555555_24,1651299,PORT09,707,1.338608565,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447239937,V555555_24,1689550,PORT09,261,0.613347392,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447377762,V555555_24,1689550,PORT09,302,1.022245654,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447215354,V555555_24,1689550,PORT09,331,0.817796523,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447401978,V555555_24,1689549,PORT09,254,1.72518379,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447239936,V555555_24,1689549,PORT09,295,1.150122527,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447292189,V555555_24,1688633,PORT09,478,18.11356734,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447215353,V555555_24,1688633,PORT09,328,4.175293836,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447174687,V555555_24,1688633,PORT09,330,4.917568295,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447195865,V555555_24,1688633,PORT09,325,8.072234749,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447401977,V555555_24,1688633,PORT09,555,21.54658671,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447239932,V555555_24,1688633,PORT09,461,14.26815597,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447312664,V555555_24,1689781,PORT09,284,0.366626252,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447239934,V555555_24,1688587,PORT09,259,0.82086866,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447239935,V555555_24,1688629,PORT09,330,3.407940903,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447377763,V555555_24,1688629,PORT09,333,1.973018417,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447418574,V555555_24,1689546,PORT09,815,37.31272082,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447356005,V555555_24,1689546,PORT09,482,11.49381625,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447408601,V555555_24,1689546,PORT09,776,39.31272082,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447174689,V555555_24,1689551,PORT09,327,6.194772396,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447292188,V555555_24,1689551,PORT09,647,27.82399095,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447195867,V555555_24,1689551,PORT09,404,7.4635812,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447215352,V555555_24,1689551,PORT09,261,0.223907436,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447215351,V555555_24,1689548,PORT09,306,2.383353204,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447292180,V555555_24,1689548,PORT09,311,4.915665984,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447239933,V555555_24,1689548,PORT09,330,4.915665984,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447334919,V555555_24,1689548,PORT09,360,6.256302161,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447174688,V555555_24,1689547,PORT09,311,1.15178035,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447195866,V555555_24,1689547,PORT09,1334,67.98627187,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447418573,V555555_24,1689547,PORT09,1235,65.09901319,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447408596,V555555_24,1689547,PORT09,336,3.887258681,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447236709,V555555_24,1689547,PORT09,303,3.887258681,4,['PLANT02' 'PLANT03' 'PLANT10' 'PLANT11'],"(2.3682774737041843, 'PLANT10', 1.874695575221239, 'PORT02')"
1447236711,V555555_24,1674853,PORT09,322,4.364985163,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447377765,V555555_24,1672722,PORT09,449,16.33123346,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447236710,V555555_24,1672722,PORT09,536,20.06,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447141984,V555555_24,1689145,PORT09,456,0.715383872,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447377770,V555555_24,1689145,PORT09,518,0.715383872,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447356014,V555555_24,1689145,PORT09,808,1.788459681,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447401974,V555555_24,1662552,PORT09,923,2.752057368,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447195861,V555555_24,1662552,PORT09,792,2.29338114,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447281074,V555555_24,1662552,PORT09,793,2.29338114,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447154372,V555555_24,1652615,PORT09,334,1.685929648,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447369857,V555555_24,1687346,PORT09,353,0.417427544,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447239931,V555555_24,1687346,PORT09,248,0.208713772,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447388774,V555555_24,1687346,PORT09,331,1.043568861,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447239930,V555555_24,1687346,PORT09,329,1.252282633,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447154373,V555555_24,1677891,PORT09,421,0.33071269,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447195863,V555555_24,1660563,PORT09,1326,9.24,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447174691,V555555_24,1660563,PORT09,1016,5.62,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447418571,V555555_24,1660885,PORT09,1260,8.825303743,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447338996,V555555_24,1660885,PORT09,783,4.412651871,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447418570,V555555_24,1660885,PORT09,1270,8.825303743,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447406923,V555555_24,1660885,PORT09,612,2.647591123,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447356011,V555555_24,1660885,PORT09,816,4.412651871,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447334920,V555555_24,1660885,PORT09,861,4.64,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447195862,V555555_24,1660897,PORT09,647,3.176796443,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447281076,V555555_24,1660897,PORT09,1274,7.941991109,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447312662,V555555_24,1660897,PORT09,756,3.970995554,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447418572,V555555_24,1660885,PORT09,3243,21.72,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447174693,V555555_24,1660897,PORT09,2350,16.6,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447377760,V555555_24,1660885,PORT09,1051,5.68,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447377761,V555555_24,1660885,PORT09,3261,22.5,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447174701,V555555_24,1660885,PORT09,1028,6.04,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447401975,V555555_24,1677878,PORT09,831,1.859064657,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447334921,V555555_24,1677878,PORT09,1284,3.718129314,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447280999,V555555_24,1677878,PORT09,1122,3.160409917,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447401976,V555555_24,1677878,PORT09,1307,3.718129314,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447356013,V555555_24,1677878,PORT09,1277,3.718129314,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447281000,V555555_24,1677878,PORT09,2791,6.94,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447292183,V555555_24,1666519,PORT09,470,2.378666667,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447215350,V555555_24,1666519,PORT09,393,1.189333333,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447292184,V555555_24,1666519,PORT09,578,3.52,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447141982,V555555_24,1666519,PORT09,724,4.16,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447377764,V555555_24,1666519,PORT09,786,4.88,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447367376,V555555_24,1666507,PORT09,1273,9.72,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447396244,V555555_24,1666507,PORT09,977,6.36,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447292181,V555555_24,1666954,PORT09,494,2.744980983,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447215349,V555555_24,1666954,PORT09,339,1.372490492,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447292182,V555555_24,1666954,PORT09,576,4.117471475,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447141981,V555555_24,1666954,PORT09,694,5.16,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447377758,V555555_24,1666954,PORT09,888,7.48,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447377759,V555555_24,1666954,PORT09,955,8.5,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447356009,V555555_24,1666954,PORT09,1304,10.1,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447284946,V555555_24,1689601,PORT09,414,4.16,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447369859,V555555_24,1687644,PORT09,940,7.76,2,['PLANT03' 'PLANT04'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447418575,V555555_24,1660551,PORT09,299,1.440951437,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447173717,V55555_2,1667817,PORT09,691,5.897860082,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447173718,V55555_2,1667817,PORT09,631,5.897860082,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447373447,V55555_2,1667817,PORT09,658,5.897860082,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447403035,V55555_2,1667817,PORT09,629,5.897860082,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447172404,V55555_2,1667817,PORT09,1028,10.79572016,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
1447172393,V55555_2,1667817,PORT09,1390,17.6,1,['PLANT03'],"(2.458215311538882, 'PLANT03', 1.94071341991342, 'PORT04')"
